"diagnose_id";"descr";"icd_code"
10993;"Iriskolobom,Kolobomo.n.A.";"Q130"
10994;"FehlenderIris(angeboren),Aniridie";"Q131"
10995;"SonstigeangeboreneFehlbildungenderIris,AngeboreneFehlbildungderIriso.n.A.,Anisokorie,angeboren,AtresiederPupille,Korektopie";"Q132"
10996;"AngeboreneHornhauttrübung";"Q133"
10997;"SonstigeangeboreneFehlbildungenderKornea,AngeboreneFehlbildungderKorneao.n.A.,Mikrokornea,Peters-Anomalie";"Q134"
10999;"SonstigeangeboreneFehlbildungendesvorderenAugenabschnittes,Rieger-Syndrom";"Q138"
11000;"AngeboreneFehlbildungdesvorderenAugenabschnittes,nichtnäherbezeichnet";"Q139"
11002;"AngeboreneFehlbildungdesGlaskörpers,AngeboreneGlaskörpertrübung";"Q140"
11003;"AngeboreneFehlbildungderRetina,AngeborenesAneurysmaderRetina";"Q141"
11004;"AngeboreneFehlbildungderPapille,KolobomderPapille";"Q142"
11005;"AngeboreneFehlbildungderChorioidea";"Q143"
11006;"SonstigeangeboreneFehlbildungendeshinterenAugenabschnittes,KolobomdesAugenhintergrundes";"Q148"
11007;"AngeboreneFehlbildungdeshinterenAugenabschnittes,nichtnäherbezeichnet";"Q149"
11009;"AngeborenesGlaukom";"Q150"
11010;"SonstigenäherbezeichneteangeboreneFehlbildungendesAuges";"Q158"
11011;"AngeboreneFehlbildungdesAuges,nichtnäherbezeichnet,Angeboren:Anomalie,Deformität,Augeo.n.A.";"Q159"
11013;"AngeborenesFehlenderOhrmuschel";"Q160"
11014;"Angeborene(s)Fehlen,AtresieundStrikturdes(äußeren)Gehörganges,AtresieoderStrikturdesknöchernenGehörganges";"Q161"
11015;"FehlenderTubaauditiva(angeboren)";"Q162"
11016;"AngeboreneFehlbildungderGehörknöchelchen,VerschmelzungderGehörknöchelchen";"Q163"
11017;"SonstigeangeboreneFehlbildungendesMittelohres,AngeboreneFehlbildungdesMittelohreso.n.A.";"Q164"
11018;"AngeboreneFehlbildungdesInnenohres,Anomalie:Corti-Organ,häutigesLabyrinth";"Q165"
11019;"AngeboreneFehlbildungdesOhresalsUrsacheeinerBeeinträchtigungdesHörvermögens,nichtnäherbezeichnet,AngeborenesFehleneinesOhreso.n.A.";"Q169"
11021;"AkzessorischeOhrmuschel,AkzessorischerTragus,Aurikularanhang,Polyotie,Überzählig:Ohr,Ohrläppchen";"Q170"
11022;"Makrotie";"Q171"
11023;"Mikrotie";"Q172"
11024;"SonstigesfehlgebildetesOhr,Spitzohr";"Q173"
11025;"LageanomaliedesOhres,Ohrtiefstand";"Q174"
11026;"AbstehendesOhr";"Q175"
11027;"SonstigenäherbezeichneteangeboreneFehlbildungendesOhres,AngeborenesFehlendesOhrläppchens";"Q178"
11028;"AngeboreneFehlbildungdesOhres,nichtnäherbezeichnet,AngeboreneAnomaliedesOhreso.n.A.";"Q179"
11030;"Branchiogene(r)Sinus,FistelundZyste,BranchiogenesÜberbleibsel";"Q180"
11031;"Präaurikuläre(r)SinusundZyste,Fistel:aurikulär,angeboren,zervikoaurikulär";"Q181"
11032;"SonstigebranchiogeneFehlbildungen,BranchiogeneFehlbildungo.n.A.,Halsanhang,Otozephalie";"Q182"
11033;"FlügelfelldesHalses,Pterygiumcolli";"Q183"
11034;"Makrostomie";"Q184"
11035;"Mikrostomie";"Q185"
11036;"Makrocheilie,Lippenverdickung,angeboren";"Q186"
11037;"Mikrocheilie";"Q187"
11038;"SonstigenäherbezeichneteangeboreneFehlbildungendesGesichtesunddesHalses,Medial:Fistel,Sinus,Zyste,anGesichtundHals";"Q188"
11039;"AngeboreneFehlbildungdesGesichtesunddesHalses,nichtnäherbezeichnet,AngeboreneAnomalieo.n.A.anGesichtundHals";"Q189"
11041;"Truncusarteriosuscommunis,PersistierenderTruncusarteriosus";"Q200"
11042;"RechterDoppelausstromventrikel[Doubleoutletrightventricle],Taussig-Bing-Syndrom";"Q201"
11043;"LinkerDoppelausstromventrikel[Doubleoutletleftventricle]";"Q202"
11044;"DiskordanteventrikuloarterielleVerbindung,Dextro-TranspositionderAorta,TranspositiondergroßenGefäße(vollständig)";"Q203"
11045;"Doppeleinstromventrikel[Doubleinletventricle],Cortrilocularebiatriatum,GemeinsamerVentrikel,SingulärerVentrikel";"Q204"
11046;"DiskordanteatrioventrikuläreVerbindung,KorrigierteTranspositiondergroßenGefäße,Lävo-Transposition,Ventrikelinversion";"Q205"
11047;"Vorhofisomerismus,VorhofisomerismusmitAsplenieoderPolysplenie";"Q206"
11048;"SonstigeangeboreneFehlbildungenderHerzhöhlenundverbindenderStrukturen";"Q208"
11049;"AngeboreneFehlbildungderHerzhöhlenundverbindenderStrukturen,nichtnäherbezeichnet";"Q209"
11051;"Ventrikelseptumdefekt";"Q210"
11052;"Vorhofseptumdefekt,Offenoderpersistierend:Foramenovale,Ostiumsecundum,Ostium-secundum-Defekt(ASDII),Sinus-coronarius-Defekt,Sinus-venosus-Defekt";"Q211"
11053;"DefektdesVorhof-undKammerseptums,Canalisatrioventriculariscommunis,Endokardkissendefekt,Ostium-primum-Defekt(ASDI)";"Q212"
11054;"Fallot-Tetralogie,VentrikelseptumdefektmitPulmonalstenoseoder-atresie,DextropositionderAortaundHypertrophiedesrechtenVentrikels";"Q213"
11055;"AortopulmonalerSeptumdefekt,AortopulmonalesFenster,DefektdesSeptumaorticopulmonale";"Q214"
11056;"SonstigeangeboreneFehlbildungenderHerzsepten,Eisenmenger-Komplex,Fallot-Pentalogie";"Q218"
11057;"AngeboreneFehlbildungdesHerzseptums,nichtnäherbezeichnet,(Herz-)Septumdefekto.n.A.";"Q219"
11059;"Pulmonalklappenatresie";"Q220"
11060;"AngeborenePulmonalklappenstenose";"Q221"
11061;"AngeborenePulmonalklappeninsuffizienz,RegurgitationbeiangeborenerPulmonalklappeninsuffizienz";"Q222"
11062;"SonstigeangeboreneFehlbildungenderPulmonalklappe,AngeboreneFehlbildungderPulmonalklappeo.n.A.";"Q223"
11063;"AngeboreneTrikuspidalklappenstenose,Trikuspidalatresie";"Q224"
11064;"Ebstein-Anomalie";"Q225"
11065;"HypoplastischesRechtsherzsyndrom";"Q226"
11066;"SonstigeangeboreneFehlbildungenderTrikuspidalklappe";"Q228"
11067;"AngeboreneFehlbildungderTrikuspidalklappe,nichtnäherbezeichnet";"Q229"
11069;"AngeboreneAortenklappenstenose,AngeboreneAortenatresie,AngeboreneAortenstenose";"Q230"
11070;"AngeboreneAortenklappeninsuffizienz,AngeboreneAorteninsuffizienz,BikuspidaleAortenklappe";"Q231"
11071;"AngeboreneMitralklappenstenose,AngeboreneMitralatresie";"Q232"
11072;"AngeboreneMitralklappeninsuffizienz";"Q233"
11073;"HypoplastischesLinksherzsyndrom";"Q234"
11074;"SonstigeangeboreneFehlbildungenderAorten-undMitralklappe";"Q238"
11075;"AngeboreneFehlbildungderAorten-undMitralklappe,nichtnäherbezeichnet";"Q239"
11077;"Dextrokardie";"Q240"
11078;"Lävokardie";"Q241"
11079;"Cortriatriatum";"Q242"
11080;"InfundibulärePulmonalstenose";"Q243"
11081;"AngeborenesubvalvuläreAortenstenose";"Q244"
11082;"FehlbildungderKoronargefäße,AngeborenesKoronar-(Arterien-)Aneurysma";"Q245"
11083;"AngeborenerHerzblock";"Q246"
11084;"SonstigenäherbezeichneteangeboreneFehlbildungendesHerzens,AngeboreneFehlbildung:Myokard,Perikard,AngeborenesDivertikeldeslinkenVentrikels,MalpositiondesHerzens,Uhl-Anomalie";"Q248"
11085;"AngeboreneFehlbildungdesHerzens,nichtnäherbezeichnet,Angeboren:Anomalie,Krankheit,Herzo.n.A.";"Q249"
11087;"OffenerDuctusarteriosus,OffenerDuctusBotalli,PersistierenderDuctusarteriosus";"Q250"
11088;"KoarktationderAorta,Aortenisthmusstenose(präduktal)(postduktal)";"Q251"
11089;"AtresiederAorta";"Q252"
11090;"StenosederAorta(angeboren),SupravalvuläreAortenstenose";"Q253"
11091;"SonstigeangeboreneFehlbildungenderAorta";"Q254"
11092;"AtresiederA.pulmonalis";"Q255"
11093;"StenosederA.pulmonalis(angeboren)";"Q256"
11094;"SonstigeangeboreneFehlbildungenderA.pulmonalis,AberrierendeA.pulmonalis,Agenesie,Aneurysma,Anomalie,Hypoplasie,A.pulmonalis,angeboren,PulmonalesarteriovenösesAneurysma";"Q257"
11095;"SonstigeangeboreneFehlbildungendergroßenArterien";"Q258"
11096;"AngeboreneFehlbildungdergroßenArterien,nichtnäherbezeichnet";"Q259"
11098;"AngeboreneStenosederV.cava,AngeboreneStenosederV.cava(inferior)(superior)";"Q260"
11099;"PersistenzderlinkenV.cavasuperior";"Q261"
11100;"TotaleFehleinmündungderLungenvenen";"Q262"
11101;"PartielleFehleinmündungderLungenvenen";"Q263"
11102;"FehleinmündungderLungenvenen,nichtnäherbezeichnet";"Q264"
11103;"FehleinmündungderPfortader";"Q265"
11104;"FistelzwischenV.portaeundA.hepatica(angeboren)";"Q266"
11105;"SonstigeangeboreneFehlbildungendergroßenVenen,Azygos-KontinuationderV.cavainferior,FehlenderV.cava(inferior)(superior),PersistenzderlinkenV.cardinalisposterior,Scimitar-Anomalie";"Q268"
11106;"AngeboreneFehlbildungeinergroßenVene,nichtnäherbezeichnet,AnomaliederV.cava(inferior)(superior)o.n.A.";"Q269"
11108;"AngeborenesFehlenoderHypoplasiederA.umbilicalis,SinguläreA.umbilicalis";"Q270"
11109;"AngeboreneNierenarterienstenose";"Q271"
11110;"SonstigeangeboreneFehlbildungenderNierenarterie,AngeboreneFehlbildungderNierenarterieo.n.A.,MultipleNierenarterien";"Q272"
11111;"ArteriovenöseFehlbildungderperipherenGefäße,ArteriovenösesAneurysma";"Q273"
11112;"AngeborenePhlebektasie";"Q274"
11113;"SonstigenäherbezeichneteangeboreneFehlbildungendesperipherenGefäßsystems";"Q278"
11114;"AngeboreneFehlbildungdesperipherenGefäßsystems,nichtnäherbezeichnet,AnomalieeinerArterieoderVeneo.n.A.";"Q279"
11116;"ArteriovenöseFehlbildungextrakraniellerhirnversorgenderGefäße,AngeborenesarteriovenösesAneurysma(nichtrupturiert)extrakraniellerhirnversorgenderGefäße";"Q280"
11117;"SonstigeFehlbildungenextrakraniellerhirnversorgenderGefäße";"Q281"
11118;"ArteriovenöseFehlbildungderHirngefäße,AngeborenesarteriovenösesHirngefäßaneurysma(nichtrupturiert),ArteriovenöseFehlbildungdesGehirnso.n.A.";"Q282"
11119;"SonstigeFehlbildungenderHirngefäße,Angeboren:FehlbildungderHirngefäßeo.n.A.,Hirngefäßaneurysma(nichtrupturiert)";"Q283"
11120;"SonstigenäherbezeichneteangeboreneFehlbildungendesKreislaufsystems,AngeborenesAneurysmanäherbezeichneterLokalisation,anderenortsnichtklassifiziert";"Q288"
11121;"AngeboreneFehlbildungdesKreislaufsystems,nichtnäherbezeichnet";"Q289"
11123;"Choanalatresie,AngeboreneStenose,Atresie,Nasenöffnungen(vordere)(hintere)";"Q300"
11124;"AgenesieundUnterentwicklungderNase,AngeborenesFehlenderNase";"Q301"
11125;"Nasenfurche,NaseneinkerbungundSpaltnase";"Q302"
11126;"AngeborenePerforationdesNasenseptums";"Q303"
11127;"SonstigeangeboreneFehlbildungenderNase,AkzessorischeNase,AngeboreneAnomaliederNasennebenhöhlenwand";"Q308"
11128;"AngeboreneFehlbildungderNase,nichtnäherbezeichnet";"Q309"
11130;"Kehlkopfsegel,Kehlkopfsegel:glottisch,subglottisch,o.n.A.";"Q310"
11131;"AngeborenesubglottischeStenose";"Q311"
11132;"HypoplasiedesKehlkopfes";"Q312"
11133;"Laryngozele(angeboren)";"Q313"
14525;"AngeboreneLaryngomalazie";"Q315"
11135;"SonstigeangeboreneFehlbildungendesKehlkopfes";"Q318"
11136;"AngeboreneFehlbildungdesKehlkopfes,nichtnäherbezeichnet";"Q319"
11138;"AngeboreneTracheomalazie";"Q320"
11139;"SonstigeangeboreneFehlbildungenderTrachea,Angeboren:Dilatation,Fehlbildung,Stenose,Trachea,Tracheozele,AnomaliedesTrachealknorpels,AtresiederTrachea";"Q321"
11140;"AngeboreneBronchomalazie";"Q322"
11141;"AngeboreneBronchusstenose";"Q323"
11142;"SonstigeangeboreneFehlbildungenderBronchien,Agenesie,AngeboreneFehlbildungo.n.A.,Atresie,Divertikel,Fehlen,Bronchus";"Q324"
11144;"AngeboreneZystenlunge,Angeboren:Lungenkrankheit:polyzystisch,zystisch,Wabenlunge";"Q330"
11145;"AkzessorischerLungenlappen";"Q331"
11146;"Lungensequestration(angeboren)";"Q332"
11147;"AgenesiederLunge,FehlenderLunge(n)(-Lappen)";"Q333"
11148;"AngeboreneBronchiektasie";"Q334"
11149;"EktopischesGewebeinderLunge(angeboren)";"Q335"
11150;"HypoplasieundDysplasiederLunge";"Q336"
11151;"SonstigeangeboreneFehlbildungenderLunge";"Q338"
11152;"AngeboreneFehlbildungderLunge,nichtnäherbezeichnet";"Q339"
11154;"AnomaliederPleura";"Q340"
11155;"AngeboreneMediastinalzyste";"Q341"
11156;"SonstigenäherbezeichneteangeboreneFehlbildungendesAtmungssystems,AtresiedesNasopharynx";"Q348"
11157;"AngeboreneFehlbildungdesAtmungssystems,nichtnäherbezeichnet,Angeboren:Anomalieo.n.A.,Fehlen,Atmungsorgan";"Q349"
11159;"SpaltedeshartenGaumens";"Q351"
11160;"SpaltedesweichenGaumens,Gaumensegelspalte";"Q353"
11161;"SpaltedeshartenunddesweichenGaumens";"Q355"
11163;"Uvulaspalte";"Q357"
11164;"Gaumenspalte,nichtnäherbezeichnet,Gaumenspalteo.n.A.";"Q359"
11166;"Lippenspalte,beidseitig";"Q360"
11167;"Lippenspalte,median";"Q361"
11168;"Lippenspalte,einseitig,Lippenspalteo.n.A.";"Q369"
11170;"SpaltedeshartenGaumensmitbeidseitigerLippenspalte,Lippen-Kieferspalte,beidseitig";"Q370"
11171;"SpaltedeshartenGaumensmiteinseitigerLippenspalte,Lippen-Kieferspalte,einseitigodero.n.A.,SpaltedeshartenGaumensmitLippenspalteo.n.A.";"Q371"
11172;"SpaltedesweichenGaumensmitbeidseitigerLippenspalte";"Q372"
11173;"SpaltedesweichenGaumensmiteinseitigerLippenspalte,SpaltedesweichenGaumensmitLippenspalteo.n.A.";"Q373"
11174;"SpaltedeshartenunddesweichenGaumensmitbeidseitigerLippenspalte,Lippen-Kiefer-Gaumenspalte,beidseitig";"Q374"
11175;"SpaltedeshartenunddesweichenGaumensmiteinseitigerLippenspalte,Lippen-Kiefer-Gaumenspalte,einseitigodero.n.A.,SpaltedeshartenunddesweichenGaumensmitLippenspalteo.n.A.";"Q375"
11176;"Gaumenspalte,nichtnäherbezeichnet,mitbeidseitigerLippenspalte";"Q378"
11177;"Gaumenspalte,nichtnäherbezeichnet,miteinseitigerLippenspalte,GaumenspaltemitLippenspalteo.n.A.";"Q379"
11179;"AngeboreneFehlbildungenderLippen,anderenortsnichtklassifiziert,Angeboren:FehlbildungderLippeo.n.A.,FistelderLippe,van-der-Woude-Syndrom";"Q380"
11180;"Ankyloglosson,VerkürzungdesZungenbändchens";"Q381"
11181;"Makroglossie(angeboren)";"Q382"
11182;"SonstigeangeboreneFehlbildungenderZunge,Aglossie,Angeboren:Adhäsion,Fehlbildungo.n.A.,FissurZunge,Hypoglossie,HypoplasiederZunge,Mikroglossie,Spaltzunge";"Q383"
11183;"AngeboreneFehlbildungenderSpeicheldrüsenundSpeicheldrüsenausführungsgänge,Akzessorisch,Atresie,Fehlen,SpeicheldrüseoderSpeicheldrüsenausführungsgänge,AngeboreneFistelderSpeicheldrüse";"Q384"
11184;"AngeboreneFehlbildungendesGaumens,anderenortsnichtklassifiziert,AngeboreneFehlbildungdesGaumenso.n.A.,FehlenderUvula,HoherGaumen";"Q385"
11185;"SonstigeangeboreneFehlbildungendesMundes,AngeboreneFehlbildungdesMundeso.n.A.";"Q386"
11186;"Schlundtasche,Rachendivertikel";"Q387"
11187;"SonstigeangeboreneFehlbildungendesRachens,AngeboreneFehlbildungdesRachenso.n.A.";"Q388"
11189;"ÖsophagusatresieohneFistel,Ösophagusatresieo.n.A.";"Q390"
11190;"ÖsophagusatresiemitÖsophagotrachealfistel,ÖsophagusatresiemitÖsophagobronchialfistel";"Q391"
11191;"AngeboreneÖsophagotrachealfistelohneAtresie,AngeboreneÖsophagotrachealfistelo.n.A.";"Q392"
11192;"AngeboreneÖsophagusstenoseund-striktur";"Q393"
11193;"Ösophagusmembran";"Q394"
11194;"AngeboreneDilatationdesÖsophagus";"Q395"
11195;"Ösophagusdivertikel(angeboren),Ösophagustasche";"Q396"
11196;"SonstigeangeboreneFehlbildungendesÖsophagus,AngeboreneVerlagerung,Duplikatur,Fehlen,Ösophagus";"Q398"
11197;"AngeboreneFehlbildungdesÖsophagus,nichtnäherbezeichnet";"Q399"
11199;"AngeborenehypertrophischePylorusstenose,Angeborenoderinfantil:Hypertrophie,Konstriktion,Spasmus,Stenose,Striktur,Pylorus";"Q400"
11200;"AngeboreneHiatushernie,VerlagerungderKardiadurchdenHiatusoesophageus";"Q401"
11201;"SonstigenäherbezeichneteangeboreneFehlbildungendesMagens,Angeboren:Magendivertikel,Sanduhrmagen,VerlagerungdesMagens,DuplikaturdesMagens,Magenerweiterung,Mikrogastrie";"Q402"
11202;"AngeboreneFehlbildungdesMagens,nichtnäherbezeichnet";"Q403"
11203;"SonstigenäherbezeichneteangeboreneFehlbildungendesoberenVerdauungstraktes";"Q408"
11204;"AngeboreneFehlbildungdesoberenVerdauungstraktes,nichtnäherbezeichnet,Angeboren:Anomalie,Deformität,obererVerdauungstrakto.n.A.";"Q409"
11206;"Angeborene(s)Fehlen,AtresieundStenosedesDuodenums";"Q410"
11207;"Angeborene(s)Fehlen,AtresieundStenosedesJejunums,HereditäreJejunalatresie[Apple-peel-Syndrom],Jejunumimperforatum";"Q411"
11208;"Angeborene(s)Fehlen,AtresieundStenosedesIleums";"Q412"
11209;"Angeborene(s)Fehlen,AtresieundStenosesonstigernäherbezeichneterTeiledesDünndarmes";"Q418"
11210;"Angeborene(s)Fehlen,AtresieundStenosedesDünndarmes,Teilnichtnäherbezeichnet,Angeborene(s)Fehlen,AtresieundStenosedesDarmeso.n.A.";"Q419"
11212;"Angeborene(s)Fehlen,AtresieundStenosedesRektumsmitFistel";"Q420"
11213;"Angeborene(s)Fehlen,AtresieundStenosedesRektumsohneFistel,Rectumimperforatum";"Q421"
11214;"Angeborene(s)Fehlen,AtresieundStenosedesAnusmitFistel";"Q422"
11215;"Angeborene(s)Fehlen,AtresieundStenosedesAnusohneFistel,Anusimperforatus";"Q423"
11216;"Angeborene(s)Fehlen,AtresieundStenosesonstigerTeiledesDickdarmes";"Q428"
11217;"Angeborene(s)Fehlen,AtresieundStenosedesDickdarmes,Teilnichtnäherbezeichnet";"Q429"
11219;"Meckel-Divertikel,Persistenz:Dottergang,Ductusomphaloentericus";"Q430"
11220;"Hirschsprung-Krankheit,Aganglionose,Megacoloncongenitum(aganglionär)";"Q431"
11221;"SonstigeangeboreneFunktionsstörungendesKolons,AngeboreneDilatationdesKolons";"Q432"
11222;"AngeboreneFehlbildungen,diedieDarmfixationbetreffen";"Q433"
11223;"DuplikaturdesDarmes";"Q434"
11224;"Ektopiaani";"Q435"
11225;"AngeboreneFisteldesRektumsunddesAnus";"Q436"
11226;"Kloakenpersistenz,Kloakeo.n.A.";"Q437"
11227;"SonstigenäherbezeichneteangeboreneFehlbildungendesDarmes";"Q438"
11228;"AngeboreneFehlbildungdesDarmes,nichtnäherbezeichnet";"Q439"
11230;"Agenesie,AplasieundHypoplasiederGallenblase,AngeborenesFehlenderGallenblase";"Q440"
11231;"SonstigeangeboreneFehlbildungenderGallenblase,AngeboreneFehlbildungderGallenblaseo.n.A.,IntrahepatischeGallenblase";"Q441"
11232;"AtresiederGallengänge";"Q442"
11233;"AngeboreneStenoseundStrikturderGallengänge";"Q443"
11234;"Choledochuszyste";"Q444"
11235;"SonstigeangeboreneFehlbildungenderGallengänge,AkzessorischerDuctushepaticus,AngeboreneFehlbildungdesGallengangeso.n.A.,Duplikatur:Gallenblasengang,Gallengang";"Q445"
11236;"ZystischeLeberkrankheit[Zystenleber],FibrozystischeLeberkrankheit";"Q446"
11237;"SonstigeangeboreneFehlbildungenderLeber,AkzessorischeLeber,Alagille-Syndrom,Angeboren:FehlbildungderLebero.n.A.,FehlenderLeber,Hepatomegalie";"Q447"
11239;"Agenesie,AplasieundHypoplasiedesPankreas,AngeborenesFehlendesPankreas";"Q450"
11240;"Pancreasanulare";"Q451"
11241;"AngeborenePankreaszyste";"Q452"
11242;"SonstigeangeboreneFehlbildungendesPankreasunddesDuctuspancreaticus,AkzessorischesPankreas,AngeboreneFehlbildungdesPankreasoderdesDuctuspancreaticuso.n.A.";"Q453"
11243;"SonstigenäherbezeichneteangeboreneFehlbildungendesVerdauungssystems,Fehlen(vollständig)(teilweise)desVerdauungskanalso.n.A.,Duplikatur,Malposition,angeboren,Verdauungsorganeo.n.A.";"Q458"
11244;"AngeboreneFehlbildungdesVerdauungssystems,nichtnäherbezeichnet,Angeboren:Anomalie,Deformität,Verdauungssystemo.n.A.";"Q459"
11246;"AngeborenesFehlendesOvars";"Q500"
11247;"DysontogenetischeOvarialzyste";"Q501"
11248;"AngeboreneTorsiondesOvars";"Q502"
11249;"SonstigeangeboreneFehlbildungendesOvars,AkzessorischesOvar,AngeboreneFehlbildungdesOvarso.n.A.,Streak-Ovar";"Q503"
11250;"EmbryonaleZystederTubauterina,Fimbrienzyste";"Q504"
11251;"EmbryonaleZystedesLig.latumuteri,Zyste:Epoophoron,Gartner-Gang,Parovarial-";"Q505"
11252;"SonstigeangeboreneFehlbildungenderTubauterinaunddesLig.latumuteri";"Q506"
11254;"AgenesieundAplasiedesUterus,AngeborenesFehlendesUterus";"Q510"
11255;"UterusduplexmitUterusbicollisundVaginaduplex";"Q511"
11256;"SonstigeFormendesUterusduplex,Uterusduplexo.n.A.";"Q512"
11257;"Uterusbicornis";"Q513"
11258;"Uterusunicornis";"Q514"
11259;"AgenesieundAplasiederCervixuteri,AngeborenesFehlenderCervixuteri";"Q515"
11260;"EmbryonaleZystederCervixuteri";"Q516"
11261;"AngeboreneFistelnzwischenUterusundVerdauungs-oderHarntrakt";"Q517"
11262;"SonstigeangeboreneFehlbildungendesUterusundderCervixuteri,HypoplasiedesUterusundderCervixuteri";"Q518"
11263;"AngeboreneFehlbildungdesUterusundderCervixuteri,nichtnäherbezeichnet";"Q519"
11265;"AngeborenesFehlenderVagina";"Q520"
11266;"Vaginaduplex,Vaginasepta";"Q521"
11267;"AngeborenerektovaginaleFistel";"Q522"
11268;"Hymenalatresie";"Q523"
11269;"SonstigeangeboreneFehlbildungenderVagina,AngeboreneFehlbildungderVaginao.n.A.,Zyste:embryonal,vaginal,Processusvaginalisperitonei[Nuck-Kanal],angeboren";"Q524"
11270;"VerschmelzungderLabien";"Q525"
11271;"AngeboreneFehlbildungenderKlitoris";"Q526"
11272;"SonstigeangeboreneFehlbildungenderVulva,Angeboren:Fehlbildungo.n.A.,Fehlen,Zyste,Vulva";"Q527"
11273;"SonstigenäherbezeichneteangeboreneFehlbildungenderweiblichenGenitalorgane";"Q528"
11274;"AngeboreneFehlbildungderweiblichenGenitalorgane,nichtnäherbezeichnet";"Q529"
11276;"Ektopiatestis,Ektopiatestis,einseitigoderbeidseitig";"Q530"
11277;"Nondescensustestis,einseitig";"Q531"
11278;"Nondescensustestis,beidseitig";"Q532"
11279;"Nondescensustestis,nichtnäherbezeichnet,Kryptorchismuso.n.A.";"Q539"
11281;"GlanduläreHypospadie,Hypospadia:coronaria,glandularis";"Q540"
11282;"PenileHypospadie";"Q541"
11283;"PenoskrotaleHypospadie";"Q542"
11284;"PerinealeHypospadie";"Q543"
11285;"AngeboreneVentralverkrümmungdesPenis";"Q544"
11286;"SonstigeFormenderHypospadie";"Q548"
11287;"Hypospadie,nichtnäherbezeichnet";"Q549"
11289;"FehlenundAplasiedesHodens,Monorchie";"Q550"
11290;"HypoplasiedesHodensunddesSkrotums,Hodenverschmelzung";"Q551"
11291;"SonstigeangeboreneFehlbildungendesHodensunddesSkrotums,AngeboreneFehlbildungdesHodensoderdesSkrotumso.n.A.,Pendelhoden,Polyorchie,Wanderhoden";"Q552"
